parquet_file,row_idx,source_class,label,valid,width,height,format,mode,file_size,sha256,error,keep
train_4.parquet,625,2,1,True,320,320,JPEG,RGB,4405,53fb5c322ebe5ea1bf2f6b58e4e6cb67e6c3adfc66e910cb68d9027a5baca16c,,True
train_4.parquet,626,1,1,True,320,320,JPEG,RGB,33959,1af1904095c691e4baa44757ad0eb5a62fbf95840247a44f47b41fb2792f127b,,True
train_4.parquet,627,1,1,True,320,320,JPEG,RGB,48520,7ef609366aa1adaf9690daf35db8a61e6107166de1ce076095098e6fe74f9a75,,True
train_4.parquet,628,0,0,True,640,428,JPEG,RGB,47932,639b59aa1cbe44a1a4f47fa97dc0fb4391105c3f7abdc35001c598bcf97c2d08,,True
train_4.parquet,629,5,1,True,320,320,JPEG,RGB,7437,17dbf28ad4ad6f177ce57bab9660fe97bbb4573e18958fcd87bdb09d1b3b0d8c,,True
train_4.parquet,630,3,1,True,320,320,JPEG,RGB,23846,90fcfb56934da8547dcc8c0d45c38c21da59f35b7052adb14740d24471a528a8,,True
train_4.parquet,631,1,1,True,320,320,JPEG,RGB,31412,7d3c771fdc7c07d9bdcdf3a444b96c5ff1fbc537a3a3b7c79575fe690147ed8f,,True
train_4.parquet,632,2,1,True,320,320,JPEG,RGB,36597,13b3de3e54dc2fa9a9dd62f009c48b481f2884e753d074095c34bf6c2cd7fb70,,True
train_4.parquet,633,4,1,True,270,270,JPEG,RGB,19928,e3e3bc99d8b3004adbf22f7aaba4aef4f18f1c033e049912f338ea4106757029,,True
train_4.parquet,634,2,1,True,320,320,JPEG,RGB,26500,38d247d66c88db36b074ff5eae1564a7ae4addab327d19f06c2e95c3f6ca00db,,True
train_4.parquet,635,3,1,True,320,320,JPEG,RGB,20969,632a557e92357375af6749afa8a70ce6c07cd81d13e2079ccff855c2237be8ad,,True
train_4.parquet,636,1,1,True,320,320,JPEG,RGB,42570,59578621539190600e1dd75cf8cfe26908eb219175372b30da2fb00113360eb0,,True
train_4.parquet,637,0,0,True,640,480,JPEG,RGB,16817,64677b4439d217e8254c02fa230a848d04a553d4f38b0153cb37e5ce753e1d41,,True
train_4.parquet,638,2,1,True,320,320,JPEG,RGB,21416,8362a9314d9403ae90eb391b645891079a2733abe76743466ff1d643e1187124,,True
train_4.parquet,639,3,1,True,320,320,JPEG,RGB,45345,f84723acc024f06dc1dc1b7cf105df4ad8236c8a1c3a7c2c04478e5370d337b4,,True
train_4.parquet,640,0,0,True,375,500,JPEG,RGB,58054,1962b34ee82a3f003d958c48f0ea51c65e8a05428f5ffa73c1d709f9e8b267ee,,True
train_4.parquet,641,4,1,True,270,270,JPEG,RGB,27596,0ae9563a6957f232ca0870113f979c787e28c82ab2b02a05e5fdce35cf9679cf,,True
train_4.parquet,642,1,1,True,320,320,JPEG,RGB,30168,d69ce6ab5ea62e09762f4e2254e685c851e2424e3ab79eb49bfa332681e56a8e,,True
train_4.parquet,643,0,0,True,640,419,JPEG,RGB,104460,0942ddb3d1c82ec2ffa9e44f9550ff1d1cfa80e99745b775ab4794ec83353a2b,,True
train_4.parquet,644,1,1,True,320,320,JPEG,RGB,38803,0172fbba464541b4386778b1afaa0d0d3d2fed2ba583ac526fe1e24a97794113,,True
train_4.parquet,645,3,1,True,320,320,JPEG,RGB,37616,9daa8d5cc1799d6777f38218b120e5487fd046637f3e407ec542f932beaceb66,,True
train_4.parquet,646,0,0,True,640,360,JPEG,RGB,50623,f29d27dad7f3037c78c97cc43561c64c0cd813302ee87efb264ec2b2f2c42dda,,True
train_4.parquet,647,3,1,True,320,320,JPEG,RGB,48608,7027b2cf8801e738edce5d94b7128d12a33e08a4496f3fffa0a48ac56bc3d5cd,,True
train_4.parquet,648,4,1,True,270,270,JPEG,RGB,17215,bdf710839aa61fccb5cb7e8b2fcbd41883529324850ff345b0de36625e22f613,,True
train_4.parquet,649,2,1,True,320,320,JPEG,RGB,33934,0b1b5c6e983096a235cdc99130d64b14056e29e43cd449ee571f54075ae02f73,,True
train_4.parquet,650,5,1,True,320,320,JPEG,RGB,22252,665df4b467ed2a5ff3e744e3981c8257b3d6c209168c18809f327fbeefbabc85,,True
train_4.parquet,651,0,0,True,640,598,JPEG,RGB,49607,540efaa374876f17f4825b34d2fedd5c1fb4f919e10f43f47436d6b0b3c4fde6,,True
train_4.parquet,652,2,1,True,320,320,JPEG,RGB,24105,d2e336f7d43b2d9715c1dc71e4ae87250a02b049d643dcf1f02a109898ac5432,,True
train_4.parquet,653,3,1,True,320,320,JPEG,RGB,36272,bebdc6ef2648c95ab4727873dd080d0a5becf30129a66541603cb60b29642f23,,True
train_4.parquet,654,4,1,True,270,270,JPEG,RGB,15244,0eaddb4becedff79e8400973305c8cbe7f9288af730f7ed34879ad9bb2154499,,True
train_4.parquet,655,4,1,True,270,270,JPEG,RGB,14205,b9db5dcea0aa2c3fd090395739e67ed37868bad7eb1ccb08f7d8478b7e7b7c81,,True
train_4.parquet,656,1,1,True,320,320,JPEG,RGB,35606,f4da128fb7e17d948cdd1fb76cbb191cd11631f34974d57042bd4d0bae4f6fdb,,True
train_4.parquet,657,4,1,True,270,270,JPEG,RGB,19113,38a0c6bccb931a347e2f61a2c620b3c4040bee85847ab20ab13ee910ad06aa08,,True
train_4.parquet,658,5,1,True,320,320,JPEG,RGB,16174,07758004c025c304c6d02ba6b5e9a18f620b3984bd9dde8c6950320416da7ffc,,True
train_4.parquet,659,3,1,True,320,320,JPEG,RGB,36261,1db95eb960bdedbb3d4467aadd4dede34742e6d50d12c613cf65b3cc03623e00,,True
train_4.parquet,660,5,1,True,320,320,JPEG,RGB,25724,64d167e0e3ed63320e9fbe3a4120a1e35d8e0163f17a84765b71bc40a73a39d9,,True
train_4.parquet,661,0,0,True,640,427,JPEG,RGB,11879,0fda6e5385137757e78450cc52a9dbeed3cffb8b85a9c4dfeb711db752bdad69,,True
train_4.parquet,662,5,1,True,320,320,JPEG,RGB,27353,f0c40a5fec5272ee10b646465cc73e33adba694d2bacaa483ab298c8aa02a85d,,True
train_4.parquet,663,4,1,True,270,270,JPEG,RGB,18050,e5f4be175553cb061db6309fc392eee50c1798e2b16323fe80b10beacbcc2d00,,True
train_4.parquet,664,5,1,True,320,320,JPEG,RGB,18445,90336b3fa0e574ea4922341659067ecdd5a955fbc1825d181e9f4e763f7870f4,,True
train_4.parquet,665,5,1,True,320,320,JPEG,RGB,30450,198403232802a97dfa28cdda0e7c3db133a69dce6808c721b3553b61ab528594,,True
train_4.parquet,666,3,1,True,320,320,JPEG,RGB,37039,6280c8f538b8f3bcdb8067836ea489d3fefdd0d652702c82c33c45d5f9bff80a,,True
train_4.parquet,667,3,1,True,320,320,JPEG,RGB,33037,e03c41f3e14113ddbff9e5ba068db8838832b8fb6699cffee6211b27fe515f2a,,True
train_4.parquet,668,2,1,True,320,320,JPEG,RGB,22240,1a67f167a3c17d5f0d895c1f7bf3809dc31274f96ee5e06a9009bde9806d37de,,True
train_4.parquet,669,0,0,True,480,640,JPEG,RGB,44626,24b6ce70c20e3ae5c220a845e6ff4210b68e8874e81410bd43b55fb613d7edef,,True
train_4.parquet,670,4,1,True,270,270,JPEG,RGB,24352,61803b57bc216f7a907d274b63a5b638e5a970db6b738ca312de863ed6dd7938,,True
train_4.parquet,671,5,1,True,320,320,JPEG,RGB,34133,93dc4a237e04d0c9ffeeec4d89a3a3230da3aa499f12e648bfc1b321f66a49fb,,True
train_4.parquet,672,2,1,True,320,320,JPEG,RGB,39005,2330d408619c52feb9915dae8502abee3dfde8476fceecec5b64d7bc0640bcd6,,True
train_4.parquet,673,1,1,True,320,320,JPEG,RGB,42123,1f0cd73f9ade60879d4a2f0dd862264500654366b614b50bef88707458855633,,True
train_4.parquet,674,3,1,True,320,320,JPEG,RGB,19063,1daf4acd7320f30f82b6836410bf83a1c8a495b61ed9d84a39cacc6d91437891,,True
train_4.parquet,675,0,0,True,640,414,JPEG,RGB,61391,f2cfb1abb41d391d5de953f08546469832ea13de016f6989c9b27b8fcf68883e,,True
train_4.parquet,676,2,1,True,320,320,JPEG,RGB,30381,70accbf742fbe6c6a7bad04b3110ed5781152fb81b9ccd4f6ea3dce86f07c2e3,,True
train_4.parquet,677,2,1,True,320,320,JPEG,RGB,42089,6d5508a00140ae1a731a9c9a45bb4104b4c646d3ea4f124c503f2bc2940ffbcd,,True
train_4.parquet,678,2,1,True,320,320,JPEG,RGB,37684,35be851cdf8e415ada902365a6076ad4d506da56b7865211bd867491fb1f0f02,,True
train_4.parquet,679,3,1,True,320,320,JPEG,RGB,11210,3700f5d0e8bba6ff546d1ab0b8739869849b678b3e6c784573e088d5d919eba8,,True
train_4.parquet,680,1,1,True,320,320,JPEG,RGB,29953,478decd681fe549b248a253a77a128f52ea54cb33ce765a3839e31dc1aca0a97,,True
train_4.parquet,681,4,1,True,270,270,JPEG,RGB,18267,30c622f1138af9be58ff5f00cb553cdb6ae8b439656f194726fa731dc7dc80b6,,True
train_4.parquet,682,3,1,True,320,320,JPEG,RGB,38314,e79cac7cce0a5952192eadfe80cc9b0406640586da23e360d8d9d2f03b30b114,,True
train_4.parquet,683,0,0,True,640,480,JPEG,RGB,54467,6ca675ddaca2ff843a70e2d2cbb0a001ca3a83d0d4ac96d7ca62bf18f5f666b6,,True
train_4.parquet,684,1,1,True,320,320,JPEG,RGB,42705,2566e45560f48782248810f02d9b754ae1ae71b4d699850258e37b8e64dbb247,,True
train_4.parquet,685,1,1,True,320,320,JPEG,RGB,37694,e3e8a123f2bb290f3e29c02c1076e377e7cab204022abed58745f3520e0746b1,,True
train_4.parquet,686,3,1,True,320,320,JPEG,RGB,18015,b884ec7f144c7974aa0acc75be49ced2a8403fa18358014ebaba4d919ed09ffa,,True
train_4.parquet,687,3,1,True,320,320,JPEG,RGB,18511,74f72c9e7c641d770ccbd9c18cd4375e90d491af797fafa35f828ec011296a74,,True
train_4.parquet,688,3,1,True,320,320,JPEG,RGB,33999,b05b851ddac3e33cf73579a96a0627de012fcd9e3cca1dbe4b304b3cf35505b8,,True
train_4.parquet,689,2,1,True,320,320,JPEG,RGB,19292,5571a5177b20ca4228880541e04d3fb45505285f800241b98fba8e7148f0badf,,True
train_4.parquet,690,2,1,True,320,320,JPEG,RGB,6548,c1930ab23183bd7adfbcf932f83af4fafef50bed264dc5a886d4bfc01b18fa4c,,True
train_4.parquet,691,5,1,True,320,320,JPEG,RGB,26687,abe5926716a37dbedea7ee264e1945c38703e1f08ed8e01224816d2ea205f5f9,,True
train_4.parquet,692,5,1,True,320,320,JPEG,RGB,20511,9a124dce4bedab05984c32f7b5adb592b53ff4590251a2f14d09252f8bfeef2c,,True
train_4.parquet,693,5,1,True,320,320,JPEG,RGB,36757,fe99cde5d2d2e53643ffd442b41f1df955965c8314634c22167b169a5e4aff2f,,True
train_4.parquet,694,0,0,True,480,640,JPEG,RGB,38595,8e3f5e2202dafee1ebff2dcac4bb105051d99f19e8e50a9775019d6974f896ba,,True
train_4.parquet,695,0,0,True,480,480,JPEG,RGB,34531,b1a3503687622ad4a50205bc6be867da3cde3bb818e9b3119315d38b2c95af13,,True
train_4.parquet,696,3,1,True,320,320,JPEG,RGB,33531,73d38b5f49a3e8a2d57892d138959db67961d400c547414ddb4fa3f983fcdef7,,True
train_4.parquet,697,0,0,True,500,333,JPEG,RGB,25164,85003a73a144e797d4dcfc20c4457f60b54c2a2d46efa20fe12f620c744f0535,,True
train_4.parquet,698,3,1,True,320,320,JPEG,RGB,41460,888cc73f1519e38d9af7786a0d2269b24d9d1219792a1f20ffd18b12dfda94b5,,True
train_4.parquet,699,3,1,True,320,320,JPEG,RGB,59648,c73e52ceed12acb331d214efab156c1915faaaab3612a100ed1ea26ad00b610d,,True
train_4.parquet,700,2,1,True,320,320,JPEG,RGB,18912,5c0b8ea9f1854865e3fb06ba512c3ca20f0e5869113d6ffb4ecc5682b147eca0,,True
train_4.parquet,701,4,1,True,270,270,JPEG,RGB,13182,65d504da15d2ed87bf1c0d8a27205d77e83fbdfe6db40f0087eba30acb25dc5b,,True
train_4.parquet,702,2,1,True,320,320,JPEG,RGB,22960,925e60110dec05068a19cd51a2b5b7ad37d3492f6b6dcd077de37b902b76f0ee,,True
train_4.parquet,703,3,1,True,320,320,JPEG,RGB,7287,09688d17fefdd683e08c6e66a7727343f819f956a1994b5a813b74257a0fbca1,,True
train_4.parquet,704,1,1,True,320,320,JPEG,RGB,30652,be0b08849259839fbae8196859f3ffc2cda80dc6dc619695a3093c4cedb93ed3,,True
train_4.parquet,705,3,1,True,320,320,JPEG,RGB,47311,292130635b574a79a4e418ec95a08e674df1792d4252083a3258a7b72d371edd,,True
train_4.parquet,706,0,0,True,640,427,JPEG,RGB,88407,7115c6b6ef2f03055918931118e816097862874733b43dd4628006bfceaaf81f,,True
train_4.parquet,707,4,1,True,270,270,JPEG,RGB,18229,a340b3657b2f2d314d6de8db2cc04fda20eaff7fd9e46375f0c0a153ea663a7e,,True
train_4.parquet,708,1,1,True,320,320,JPEG,RGB,30195,534e052314b27e35e58696d3b5a7098db468b6fe1449e58b4b2e77c18e9d45e2,,True
train_4.parquet,709,0,0,True,639,640,JPEG,RGB,41099,906f3b8b842256061d73fc0193a22834ee9f4463e85002cbb21cd85f1aa0f8be,,True
train_4.parquet,710,1,1,True,320,320,JPEG,RGB,33368,d26bd1a2b5c48bbc11c8e619a52ed27bc1652f2e6b4c92c64e5ea4bf1fe1522c,,True
train_4.parquet,711,5,1,True,320,320,JPEG,RGB,40292,2610e5b72877ecb01f965f588932571d07095c24d2e3fba9bbae0ee300cbb70d,,True
train_4.parquet,712,5,1,True,320,320,JPEG,RGB,37380,599ad1480b38a3020bc2d4af634cb8bb40e6fc69d7c3a25e3b817f5d30496711,,True
train_4.parquet,713,3,1,True,320,320,JPEG,RGB,31298,d0158be6e83420599f8fc641052ca8d7ad76d7754abae31305fb178a4c6499fe,,True
train_4.parquet,714,5,1,True,320,320,JPEG,RGB,33088,7a8892b4afe2d66e18b7bb09cf5ec8a166497c4ddd7a9c201c3971683bdb7531,,True
train_4.parquet,715,3,1,True,320,320,JPEG,RGB,37421,bcf951008f573089cdda1613c5179b29a009464e33a6bf666dc3cb710fce10b4,,True
train_4.parquet,716,3,1,True,320,320,JPEG,RGB,35341,e2c9c9ea3a5ff1afde13b812a57fcbe7cf598b47e304fb801528092df35d8cce,,True
train_4.parquet,717,2,1,True,320,320,JPEG,RGB,18006,e7e38738ca423dc6ceccae337f08507a40bf779173decbe5f8704a915060525a,,True
train_4.parquet,718,3,1,True,320,320,JPEG,RGB,2594,5c7d65d829cb65bfbfe2c6e5a636156b0922f0268e63b594a2f8bea9fa6525f0,,True
train_4.parquet,719,0,0,True,640,485,JPEG,RGB,56669,e5e485b6b5596e24c3e6401b47f34b0c97bcd27f08ff9c528bd98810c34a625e,,True
train_4.parquet,720,1,1,True,320,320,JPEG,RGB,31931,f392712955fc693b6d421a933e437426bb931b64d5c97cf04015a1ee61af9efb,,True
train_4.parquet,721,1,1,True,320,320,JPEG,RGB,19165,982a44c0a57a8582005472f9f5697462ea83f344895f8c6e3ce42462f732f93f,,True
train_4.parquet,722,3,1,True,320,320,JPEG,RGB,34460,2bfdeffeb06206fb50a15a8a3614c0fe42c9401a958600fc4276c7a3c977e745,,True
train_4.parquet,723,5,1,True,320,320,JPEG,RGB,14093,b20a5ddf2ae044ba781d83b16b99019ec90edc23ae9ecb3e1f07f907055efcc5,,True
train_4.parquet,724,2,1,True,320,320,JPEG,RGB,18631,61605af3c9339067a2b3db4ebd2f13fb9ca9937c69905375aabc18c25ffa3e27,,True
train_4.parquet,725,3,1,True,320,320,JPEG,RGB,48226,76be186e2c41e4be27c8c33f51388d0c828f1bbd12d4c4374b753b4246161319,,True
train_4.parquet,726,0,0,True,640,426,JPEG,RGB,30341,6ecfc77205e0191cbed8ea852c7a3e2c6a9877a83489b7fea703e989808eed61,,True
train_4.parquet,727,1,1,True,320,320,JPEG,RGB,51473,8d0cb97fe3de3de1d9a8b128cd7d425150f3f6ac9339ed4f4c097a2e78c9a8cc,,True
train_4.parquet,728,0,0,True,500,382,JPEG,RGB,40037,08438401489fff6b67d1608328a429878ffec39c0ed3fb39e4ffc27aa27b6469,,True
train_4.parquet,729,5,1,True,320,320,JPEG,RGB,32830,54a527cd44db85f91bcdcb732829da0cc8685e1308037af385762b6d93124625,,True
train_4.parquet,730,4,1,True,270,270,JPEG,RGB,11686,33f01f47e4f7c884a9817840f63ccb640aac87e47c5a46ac4ca86663bc4983d3,,True
train_4.parquet,731,4,1,True,270,270,JPEG,RGB,18331,5ef8a8a191853b9190103f9d0f3e87b878bc12879a2fb1a625ffc92d5832628b,,True
train_4.parquet,732,4,1,True,270,270,JPEG,RGB,16905,f5644ae3cb55d3b9658c211ae13846a1d2290a7b6c58c5ef44864a2cfd3c128c,,True
train_4.parquet,733,1,1,True,320,320,JPEG,RGB,34764,89879c072deddf80c696d198056af99baf7fd10cfa2869d09ebf479509de1b98,,True
train_4.parquet,734,4,1,True,270,270,JPEG,RGB,14266,8768e88d4471d4fed2e3a3bb831160c025f360b726524a8dfedb0ccb84d506db,,True
train_4.parquet,735,5,1,True,320,320,JPEG,RGB,32775,75b31dd4b92a57f6c63f2544a1111408d5ef337ca44c49182c97ab45bf656c49,,True
train_4.parquet,736,5,1,True,320,320,JPEG,RGB,29775,85d19b0bde24dcc394cd57d28d26888ceb64c4ea121260c7894c90b2659ff90e,,True
train_4.parquet,737,2,1,True,320,320,JPEG,RGB,23640,ac8881af3661234ab0621cdf11eb4b539bcd1aae72ebc568fe8cd8a992a0e81f,,True
train_4.parquet,738,3,1,True,320,320,JPEG,RGB,37228,6196fd38a35ef6f4db671c012ef35ec8509a1d713e839980489f5d2f6a9b3f54,,True
train_4.parquet,739,0,0,True,640,428,JPEG,RGB,18328,74c3a3a0cf724472c609c29b3bda35bcde7b19be0ac12c550c294a530ef265ea,,True
train_4.parquet,740,5,1,True,320,320,JPEG,RGB,27300,0a5f0ae3ea2b307ad5cad5ba1c7999a4e532becf07d54ecbcc4ddcd42798f8d4,,True
train_4.parquet,741,5,1,True,320,320,JPEG,RGB,28214,fd0b8d9a65e36deea05b2e7f29804507b83f2d04ce8a3df3d4c595fca2398bd1,,True
train_4.parquet,742,1,1,True,320,320,JPEG,RGB,18992,4c684d0d5846426541877f0bad1b52922d92ffdbbbd27ee1be0734f9960f3999,,True
train_4.parquet,743,5,1,True,320,320,JPEG,RGB,29490,9ae1a23443028cc1e6c4cbbcbe5e2fc9240d349e0afb50eba53d039fb8c6be83,,True
train_4.parquet,744,4,1,True,270,270,JPEG,RGB,27895,72ea8c02d796bd1adc439d724da8eb1b7568d81c002c7330b14897be28739048,,True
train_4.parquet,745,4,1,True,270,270,JPEG,RGB,21044,088368e4ed5a22e02f7e6f741d369b1b5315dd4fb878a2374bea9777247a884c,,True
train_4.parquet,746,1,1,True,320,320,JPEG,RGB,37815,fbe39829815700f996c4e5c249d920c1b1eb8be24ae773e6b15680961d5e60a8,,True
train_4.parquet,747,3,1,True,320,320,JPEG,RGB,39828,00d0d3460840ce47a23a4790b9474f1863bc488948fb704241293ea770b0c11c,,True
train_4.parquet,748,2,1,True,320,320,JPEG,RGB,34931,de6560da208379e850802c0b7560746c81799503b6bb01daa5f16dac62824a02,,True
train_4.parquet,749,2,1,True,320,320,JPEG,RGB,28793,f53e669d8c14d72ffe79a1bd23468481a539c99a7b148bfe77b026d4e42a5b92,,True
train_4.parquet,750,0,0,True,506,640,JPEG,RGB,17556,006b5dc7abf40fa124100eda635c424672911fc62b3b92c2980cfff65d0233a1,,True
train_4.parquet,751,0,0,True,640,438,JPEG,RGB,43215,2e813acb0d1ff9e7ad90a2d53512e65595b22db3a84d81db1d999abde89f3a46,,True
train_4.parquet,752,2,1,True,320,320,JPEG,RGB,38510,36e5426128ba62bfde6b859620bb46106d17ae25d51ea9782db9e01a18a03bab,,True
train_4.parquet,753,5,1,True,320,320,JPEG,RGB,46747,ec75f94c08055bc8242f18181a1bfa10e8482b0e1fc1d19c514792556cb665bc,,True
train_4.parquet,754,5,1,True,320,320,JPEG,RGB,29215,2a523aaeb58ae16d7b35b5810ef6492f8d1ad4657ba4e7cb2437079014ad87e9,,True
train_4.parquet,755,4,1,True,270,270,JPEG,RGB,4302,9cf6aaa2d22ebf500536fc3fe38bc08d09e148a3c28fe98408580f7fbd6cc67a,,True
train_4.parquet,756,5,1,True,320,320,JPEG,RGB,16357,0524ffb3f62c772523f363a0caa343151fedac2687d5f9488c3380e8e13f40bd,,True
train_4.parquet,757,2,1,True,320,320,JPEG,RGB,38865,180fb2d05b7e1f140a4bb99e82110c179a237533d54904eab82c10f1c7fe2227,,True
train_4.parquet,758,5,1,True,320,320,JPEG,RGB,23344,2c383cd5d8e195f3c0a788d131448f851d3f57e3e6fe2ff9796604d2f47d2212,,True
train_4.parquet,759,1,1,True,320,320,JPEG,RGB,22147,49b0dd7f52256fba842db31882dc9939af8b2cf9a08715513e66e012a3347df2,,True
train_4.parquet,760,4,1,True,270,270,JPEG,RGB,15214,afc7c6e5361470cec26312aafb7240f62ba56cf0df42f00a96af319cf8b265c0,,True
train_4.parquet,761,3,1,True,320,320,JPEG,RGB,36838,fd5bd52ef84b4eb6638e78b337d24af0a36b18248ed6849078d7e061d402af84,,True
train_4.parquet,762,5,1,True,320,320,JPEG,RGB,23712,32c93898aaf85ae2a8d7d02dd4267bc12c8b8aa1dd21e08bb888550a04b62de0,,True
train_4.parquet,763,2,1,True,320,320,JPEG,RGB,36288,ed79941e792d9a73ec923cbabe08744d6afd413be9115d6024f481eb48a7402b,,True
train_4.parquet,764,3,1,True,320,320,JPEG,RGB,18007,4b3d892ce769682800cdfe8ec9b2c4df76aaeae226622fa1a10ec008fc442322,,True
train_4.parquet,765,1,1,True,320,320,JPEG,RGB,38033,406628076d2e9f4fc809165568fe994587bf4d4afb4a165f6f4e9c0ee01c32ab,,True
train_4.parquet,766,2,1,True,320,320,JPEG,RGB,24344,e0487ab8150405856c146e08b4d6158e2160c8eca54cc0b3f74ba3fee0821978,,True
train_4.parquet,767,0,0,True,427,640,JPEG,RGB,41861,834ce1701458bd0ca178035a1cf1471d6f7818e75e91d28079687947f58e9174,,True
train_4.parquet,768,4,1,True,270,270,JPEG,RGB,22349,937b6d8f5e6a4f124fff3bed7d4af49f727d6cb86666b03addbb26c321a27343,,True
train_4.parquet,769,5,1,True,320,320,JPEG,RGB,21483,13a2ce5df44b67db68180d5c29dc0c3ca55ed4c8aee91bbc373569248e1ecdde,,True
train_4.parquet,770,0,0,True,640,413,JPEG,RGB,48915,321a58c98460ed40d2b079f04a5b109374bc7d85a4d1eacd0ebf52de957a9d2e,,True
train_4.parquet,771,5,1,True,320,320,JPEG,RGB,32387,adb7e0314116fa9f42e9b4c3999f3d17b2b40abdcf93d4e373236fec44e99afb,,True
train_4.parquet,772,2,1,True,320,320,JPEG,RGB,18047,82d8ae0b7a8868ee9b645adc1967a58ed59a89037023887b2f3498d190a36809,,True
train_4.parquet,773,4,1,True,270,270,JPEG,RGB,20018,f6a5efc11796af02407600e06a2a38c44aa305d582415f301750f8d5eee1fdf9,,True
train_4.parquet,774,3,1,True,320,320,JPEG,RGB,30356,b0637d7cd3d9a1968718353e63e8839b42ee995bbc0ed689d3bd9ce89340e2fa,,True
train_4.parquet,775,0,0,True,640,428,JPEG,RGB,7662,c6187a062b711121620b692ddbbaf3bb7e9b3a1c0c36c56dd2300863e1d6fab8,,True
train_4.parquet,776,3,1,True,320,320,JPEG,RGB,38163,f8b4bef1418db8d4d6f0890fcef8465e5cf148fd28e77b87c5a8461dedcc7e42,,True
train_4.parquet,777,2,1,True,320,320,JPEG,RGB,33251,a42917d715c1277094078959edc5300540e95a29a749808d0efc7a7dad54d642,,True
train_4.parquet,778,2,1,True,320,320,JPEG,RGB,5909,923f388464fb9137ac5c67266e6f75a1c564cac112e13bb27449eaf9dfbb88b8,,True
train_4.parquet,779,5,1,True,320,320,JPEG,RGB,42140,f3a1ff1aec000f850c316ade3b214abf44af77f803660ab55f40d8edf49ab459,,True
train_4.parquet,780,0,0,True,640,427,JPEG,RGB,28098,772d8e916f632b7a641a4ccf69e36f12bdc6b090cbaa8fdddf94d1bcaa2c9223,,True
train_4.parquet,781,1,1,True,320,320,JPEG,RGB,19032,0baa1caf1f35069c27d674002eca32846717d3163080ba8c7c2eeebf221bca63,,True
train_4.parquet,782,1,1,True,320,320,JPEG,RGB,13777,3e399d84a44483103a85e6ad5d43ab5c0bd7deb5f873c5628d82e97d76946bbc,,True
train_4.parquet,783,0,0,True,640,479,JPEG,RGB,80653,dcfcd76273806de46ccca6c22048fa439c1c9d2b0d4ef1f3ef09995f9d52c5a9,,True
train_4.parquet,784,4,1,True,270,270,JPEG,RGB,16338,497948c23de2038ae5514484c0f241c13c593e999c85456dd2a5ece0135aa4dc,,True
train_4.parquet,785,3,1,True,320,320,JPEG,RGB,15737,9cacc6fd0919fc7bd1d172d8282859b2043057d03ea412617469ce0d9a775da6,,True
train_4.parquet,786,1,1,True,320,320,JPEG,RGB,36906,b7ea9c5b68067adab0a34c3f6429c005214a9614e247d849de5b5716482e9e10,,False
train_4.parquet,787,0,0,True,640,481,JPEG,RGB,60494,4687539cb4278a5ddf2d8745c451b69d1bc2528533147ef8c88660f6d5491d19,,True
train_4.parquet,788,5,1,True,320,320,JPEG,RGB,14411,74f2d4127d9fc9dac31619be1ce847507b48e48d915def86eaaf3d55f6b062c5,,True
train_4.parquet,789,3,1,True,320,320,JPEG,RGB,33679,4289f81d396e3c8fa097a23598fa68dc15e16390d14032d9159b55e423754d3f,,True
train_4.parquet,790,2,1,True,320,320,JPEG,RGB,30779,8ca778fea6750b59a588505fc33d4b36548186bb83abd4eddd39b1210cd69625,,True
train_4.parquet,791,1,1,True,320,320,JPEG,RGB,31866,79011983f40f0c4fbaf0c76563cb8dcd724a2c7847970fc876ba9f9f5396f74c,,True
train_4.parquet,792,5,1,True,320,320,JPEG,RGB,25974,53607ffac0fa0a38a6c8879dc061d1bb828afa0d62b2bb4c67127be591fd8e05,,True
train_4.parquet,793,0,0,True,640,479,JPEG,RGB,84954,2dfdc02754c9a2cd4e5e48b8e9043b5233103f7c7d80d4afda330dccd0932832,,True
train_4.parquet,794,2,1,True,320,320,JPEG,RGB,21787,000276cdc2ce09e30bd27e5de4533f3bb6e03de14c5fd1430220d86755e3264d,,True
train_4.parquet,795,1,1,True,320,320,JPEG,RGB,14986,f14af4fb9862dc33604c677852df8b09efec2eb3eaf0d5731b3eaf3c166c2f1a,,True
train_4.parquet,796,2,1,True,320,320,JPEG,RGB,27964,9650ed906ff4b2e0caaa915340d89f34ad4f4fab5fbf88efaf0e78dfea4a0af2,,True
train_4.parquet,797,5,1,True,320,320,JPEG,RGB,20186,b3c058bf6c2b47dc1dce1ef5769e228c22d9d2b657e7f6e4d10817f528960599,,True
train_4.parquet,798,2,1,True,320,320,JPEG,RGB,37675,6d33f30951afa2bac42e9cdccd419f50e0d15e953dfc1a279f892701e535d750,,True
train_4.parquet,799,5,1,True,320,320,JPEG,RGB,22210,4bc94047df46eea1c58efdf96351c1d65d13680fd3f4ea845f1d434d4268346d,,True
train_4.parquet,800,3,1,True,320,320,JPEG,RGB,34723,ccdcfbb2b5991b37b105223f38c59a946d4c97aa8cf2abd65a234091c5653486,,True
train_4.parquet,801,4,1,True,270,270,JPEG,RGB,18974,1a2a4f168af8071979d584b4a3f7162aadc029afb8dbee4f2817211440cf6db0,,True
train_4.parquet,802,0,0,True,425,640,JPEG,RGB,52473,f6e9d16a48b7b9344a22558617604edf8492edb13e11a7912044b0b309a518ea,,True
